well_id,latitude,longitude,maaiveld_nap,filter_1_gemiddeld,filter_2_gemiddeld,filter_3_gemiddeld,filter_4_gemiddeld,filter_5_gemiddeld,filter_1_trend_15_jaar,filter_2_trend_15_jaar,filter_3_trend_15_jaar,filter_4_trend_15_jaar,filter_5_trend_15_jaar,filter_1_trend_25_jaar,filter_2_trend_25_jaar,filter_3_trend_25_jaar,filter_4_trend_25_jaar,filter_5_trend_25_jaar
B44F0051,51.77967037484367,5.106659550598518,2.51,0.4929,,,,,,,,,,,,,,
B44F0071,51.782872770877866,5.059106126561122,2.49,0.1404,,,,,,,,,,,,,,
B44F0252,51.80608346630268,5.083412290606505,0.95,0.3334,-0.087,0.167,,,,,,,,,,,,
B45C0435,51.663064351211226,5.24093249561394,4.92,,,,,,,,,,,,,,,
B45C0476,51.68775233288411,5.300867467610795,5.65,,,,,,,,,,,,,,,
B45C0477,51.68973291200738,5.305202294760799,5.78,,,,,,,,,,,,,,,
B45C0406,51.59692056091545,5.243353756093104,6.8,6.3655,-0.2,0.682,6.209,-0.75,0.333,,,,,,,,,
B45C0484,51.59324789369619,5.246367087229597,6.77,5.8726,-0.625,0.688,,,,,,,,,,,,
B45C0487,51.63950983741253,5.1786018003566525,7.28,,,,,,,,,,,,,,,
B45C0492,51.61995051263911,5.268506987489271,7.075,4.706,-6.439,-2.78,,,,,,,,,,,,
B45C0500,51.641473044996545,5.226569978358227,6.82,4.7624,-0.732,0,,,,,,,,,,,,
B45C0409,51.6810012927753,5.194547212204711,2.65,1.935,0,0.083,,,,,,,,,,,,
B42F0145,51.70078461335689,3.9261157108544267,-0.26,,,,,,,,,,,,,,,
B42F0150,51.793346494370134,3.902096923285074,0.77,0.2998,,-0.886,,,,,,,,,,,,
B42F0151,51.79309708867586,3.9036998299738315,0.71,0.2372,,0.091,,,,,,,,,,,,
B42F0107,51.732721935423896,3.9571945889312894,0.5,-0.567,,,,,,-0.3709,,,,,,-0.2645,,
B42F0028,51.72805017754924,3.9574292966353717,0.85,,,,,,,,,,,,,,,
B45A0233,51.70449534881599,5.23616929128774,1.96,1.5949,,1.592,1.662,,1.851,,,,,,,,,
B50B0559,51.554035889503126,4.807562873842269,3.63,3.0521,,,2.8842,,,,,,,,,,,
B50B0385,51.54078935698245,4.877643791272687,10.8,,,,,,,,,,,,,,,
B50C0149,51.470981020419174,4.6926141921258715,10.95,,,,,,,,,,,,,,,
B50C0028,51.43358615809446,4.662911852443004,12.16,10.2732,-0.938,-0.375,10.3632,-1.188,0.125,,,,,,,,,
B50C0164,51.44858342047813,4.675189152874409,9.12,,,,,,,,,,,,,,,
B50C0168,51.45487167779916,4.689406753352018,8.91,,,,,,,,,,,,,,,
B50C0170,51.45290030583261,4.69044405176327,8.91,,,,,,,,,,,,,,,
B50C0172,51.454430863909614,4.690852272699497,9.08,,,,,,,,,,,,,,,
B51C0282,51.386084259514845,5.1739134465173615,27.6,,,,26.3489,0.049,0.091,26.2207,,,26.2209,,,,,
B49D0400,51.42963734094952,4.238254691164939,1.01,,,,,,,,,,,,,,,
B49D0420,51.40937698005977,4.2531393389377525,1.72,,,,,,,,,,,,,,,
B49D0422,51.41052372239921,4.260154355910826,1.69,,,,,,,,,,,,,,,
B49D0428,51.38363515106307,4.268432398417872,2.5,,,,,,,,,,,,,,,
B49D0430,51.383191970298355,4.278499398381314,1.29,,,,,,,,,,,,,,,
B50A0430,51.58289460663772,4.708216214002643,4.44,3.5911,,,,,,,,,,,,,,
B50A0434,51.52154298434947,4.65567549779451,7.92,,,,,,,,,,,,,,,
B50A0435,51.522708721226074,4.655224461691219,7.36,,,,,,,,,,,,,,,
B50A0440,51.525477825708265,4.652441937850079,8.14,,,,,,,,,,,,,,,
B50A0447,51.54333949089367,4.707509932898028,4.3,,,,,,,,,,,,,,,
B50A0454,51.53862503580557,4.7319405918335855,3.15,,,,,,,,,,,,,,,
B50A0455,51.538090593228524,4.7328131437604455,3.16,,,,,,,,,,,,,,,
B50A0476,51.516987749680794,4.6361833605841065,6.37,6.2888,,,,,,,,,,,,,,
B50A0481,51.50648659179616,4.628909770232565,6.51,6.5384,,,6.5362,,,,,,,,,,,
B51A0450,51.5641528761994,5.21370488467283,9.83,8.1589,-1.542,-0.6,,,,,,,,,,,,
B51A0452,51.5522052980556,5.2615900762053265,9.01,9.0012,,0,8.8627,-0.364,0.25,8.622,-0.875,0.894,,,,,,
B51A0453,51.55200765744183,5.2616915490256195,9.05,9.0734,,,8.8433,,,,,,,,,,,
B51A0458,51.55230233375358,5.259888457479385,9.09,8.9546,,,8.6433,,,,,,,,,,,
B51A0466,51.548097748999716,5.270511058624822,8.83,8.4478,,,8.4456,,,,,,,,,,,
B48A0008,51.47388447778037,3.5309660310190676,0.31,-0.1732,,,,,,,,,,,,,,
B48A0004,51.48357719329737,3.5186188930157574,-0.17,-0.0132,,,-0.0039,,,-0.2658,,,,,,,,
B40C0393,51.90511916628246,5.891439102959461,9.3,8.0124,-0.333,-0.203,7.9718,-0.545,-0.066,8.0262,,0.125,7.9413,-1.286,-0.5,7.9679,,0.317
B41D0036,51.87848712226493,6.4969064444387135,19.19,17.0168,,-1.25,17.0156,-1.8,-1.5,,,,,,,,,
B41D0032,51.88711592024723,6.525155754045336,20.15,18.8616,-2.2,-1,18.8047,,,,,,,,,,,
B41E0424,51.92982693417718,6.647215578139332,32.21,31.0965,-2.25,-0.875,,,,,,,,,,,,
B41E0442,51.95568367596994,6.699445588649224,36.63,35.4599,,0.227,,,,,,,,,,,,
B41E0444,51.921176456973065,6.714429373610619,46.17,44.6999,,,,,,,,,,,,,,
B41E0335,51.95833191666685,6.654708875932689,27.68,24.9248,,,,,,,,,,,,,,
B41E0336,52.00247672343583,6.730133778204848,31.02,29.1399,-0.4,0,,,,,,,,,,,,
B39A0167,51.94681538981121,5.231283230867724,1.86,,,,,,,,,,,,,,,
B39A0176,51.99833095706754,5.241588538229944,3.27,0.6496,,,0.6611,,,,,,,,,,,
B39A0209,51.98067873872048,5.228123513116551,2.75,1.5744,-0.019,0,1.5594,-0.092,-0.125,0.4573,-0.464,-0.571,0.4602,-0.5,-0.562,0.5379,,
B42F0022,51.73079928064354,3.8693788820100163,-1.25,-1.0932,,,-1.235,,,-1.143,,,,,,,,
B43F0025,51.797561190629594,4.582631776010706,-0.55,-0.8582,,,,,,,,,,,,,,
B43F0028,51.721529623929584,4.55880275484899,-0.89,,,,,,,,,,,,,,,
B43F0051,51.770541832625824,4.544371113694668,-1.4,-1.7044,,,-1.5386,,,-1.4952,,,-1.4691,,,,,
B43F0053,51.77029858700327,4.5051842432240585,-1.12,-1.2733,,,,,,,,,,,,,,
B43G0452,51.634903279093365,4.368553289521563,0.45,,,,,,,,,,,,,,,
B43G0479,51.606673151460164,4.327610295386175,0.95,,,,,,,,,,,,,,,
B44F0277,51.75257456467743,5.1281166210166536,1.39,,,,,,,,,,,,,,,
B44F0285,51.74724593956915,5.116852403062072,1.88,,,,,,,,,,,,,,,
B44F0319,51.7162558942209,5.054814233326252,1.27,0.128,,,,,,,,,,,,,,
B44F0336,51.70413016327157,5.091648718926949,0.88,0.0185,,,,,,,,,,,,,,
B44F0092,51.73952722990998,5.0953552982449475,1.32,-0.0351,0,0.292,-0.0372,0,0.25,,,,,,,,,
B48D0264,51.37342754449079,3.642428721509802,1.48,0.3051,,,0.1259,,,,,,,,,,,
B48D0400,51.45303806021969,3.6514668871680107,0.78,0.3386,,,-0.0089,,,,,,,,,,,
B48E0256,51.506094419956575,3.830958941372392,0.72,-0.272,,,,,,,,,,,,,,
B48E0271,51.54420284242183,3.7641957680217244,0.71,,,,,,,,,,,,,,,
B48E0151,51.535355180634,3.7751358867658023,1.2,,,,,,,,,,,,,,,
B49E0344,51.491864043116486,4.355917082238359,9.8,8.1836,,,,,,,,,,,,,,
B49E0370,51.54940230047955,4.430739260664887,1.72,,,,,,,,,,,,,,,
B49E0065,51.480658607927936,4.34223515399567,11.68,8.2711,,,4.5407,4.25,1.125,3.9174,3.182,0.429,3.8482,2.75,0.333,3.5627,,
B49E0051,51.48417012079202,4.329887727989253,10.34,,,,2.764,,,2.758,,,,,,,,
B49E0068,51.55167434837846,4.398075868556215,1.19,0.0479,-0.667,-0.5,0.0894,-0.5,0.281,,,,,,,,,
B49E0070,51.51384097608984,4.34155913920469,7.42,5.7213,0.182,0.167,2.3121,0.667,0.25,2.3959,1,0.5,,,,,,
B50C0181,51.46646288989181,4.700771108673294,7.91,7.6116,0.333,0.5,,,,,,,,,,,,
B50C0200,51.44868457096057,4.6755616049835185,8.69,8.563,,0.439,,,,,,,,,,,,
B50C0214,51.44339120948543,4.6539672517203865,8.42,7.6996,,2.292,7.6276,,,,,,,,,,,
B50D0062,51.43197224989649,4.826947269895513,16.65,,,,,,,,,,,,,,,
B48A0046,51.493927050557105,3.561906543493072,-1.2,,,,,,,,,,,,,,,
B49D0098,51.43303881665712,4.25053719145534,0.45,-0.2018,,,,,,0.4653,,,,,,,,
B49D0116,51.43854477512135,4.262122323960764,1.4,,,,,,,,,,,,,,,
B49D0338,51.434474267530426,4.264164393698326,1.65,,,,,,,,,,,,,,,
B49D0048,51.467930770340274,4.297133171591823,2.97,1.7091,,,1.8322,2.4,0.75,1.6743,3.134,1.1,1.3479,,,1.3464,,
B49D0057,51.385960619746484,4.257887627430285,1.3,,,,,,,,,,,,,,,
B50B0449,51.57207855502209,4.859261760781357,6.26,,,,,,,,,,,,,,,
B50B0458,51.55799017159068,4.8448610230083995,7.04,,,,,,,,,,,,,,,
B50B0480,51.50920212918359,4.793729418630584,6.35,,,,,,,,,,,,,,,
B50B0482,51.50077266635588,4.834453529330593,9.7,,,,,,,,,,,,,,,
B50B0494,51.51555013868352,4.778375273641201,5.2,4.2893,,,,,,,,,,,,,,
B50B0504,51.54493843975764,4.786054626023875,2.47,1.9561,,,,,,,,,,,,,,
B50B0505,51.54472287102205,4.786086310224356,2.55,2.0963,-0.778,,,,,,,,,,,,,
B51A0494,51.56576256122342,5.208218183441547,9.98,8.0159,-1,-0.333,,,,,,,,,,,,
B51A0498,51.563802777783806,5.220196071942374,10.08,8.0931,-1.093,-0.5,,,,,,,,,,,,
B39F0553,51.96935816676256,5.707057150675025,22.91,9.1418,0.625,-0.75,6.9934,-2.2,0.1,,,,,,,,,
B39F0562,52.02106633368188,5.697373874493748,38.83,20.4927,5.732,-0.321,,,,,,,,,,,,
B39F0825,51.95313897721635,5.6072229194050855,9.26,9.4015,,,,,,,,,,,,,,
B39F0617,52.02674441576534,5.673517174814036,21.67,14.5172,2.25,1.071,,,,,,,,,,,,
B39G0024,51.88585523215087,5.556999955617729,7.02,4.763,-3.091,-1.182,,,,,,,,,,,,
B39G0027,51.88784339174212,5.604942228684296,8.17,6.0003,,,,,,,,,,,,,,
B39G0323,51.87691155457689,5.522693914470917,5.5,,,,,,,,,,,,,,,
B40C0506,51.82107771962326,5.869901980897019,27.6,7.7547,1.472,,7.7331,,,7.7285,,,7.7869,,,7.7197,,
B40C0507,51.82140093195645,5.856706400437981,24.98,7.573,1.364,,7.6235,,,,,,,,,,,
B40D0215,51.920841911903366,6.039017081705613,11.24,,,,,,,,,,,,,,,
B40D0216,51.91625876179668,5.952030169841446,10.56,,,,,,,,,,,,,,,
B40D0040,51.884941532417606,5.995502379606528,11.27,9.194,,,,,,,,,,,,,,
B40D0308,51.90512856719693,6.036028162313825,12.53,,,,,,,,,,,,,,,
B40D0334,51.85524042053537,5.949232071480387,10.16,,,,,,,,,,,,,,,
B41E0209,51.95005132042096,6.744232627269066,36.8,,,,,,,,,,,,,,,
B41E0244,51.980050737307394,6.65794295054568,27.18,26.8324,-1,0.5,26.8163,-1.714,0,,,,,,,,,
B41E0261,51.94138859477709,6.633577349775964,27.23,24.7646,-0.707,-0.393,24.6942,-0.696,-0.39,,,,,,,,,
B41E0451,51.91867597635602,6.707377603093817,42.5,42.1653,,,,,,,,,,,,,,
B41E0453,51.981889825172715,6.654952517910197,26.89,26.7764,-1,0.556,,,,,,,,,,,,
B41E0469,51.987197954455176,6.6411110724840885,28.64,,,,,,,,,,,,,,,
B41E0470,51.985947497584846,6.644570245171447,27.92,,,,,,,,,,,,,,,
B41E0484,51.98302827627061,6.647720262303012,27.32,27.5538,,,27.4127,,,,,,,,,,,
B45C0390,51.60757333533331,5.173566156076669,9.53,7.732,-2.5,-0.732,7.8777,,,7.8691,,,4.399,-3.667,-4.4,4.7943,,
B45C0506,51.6841917451984,5.244479336023581,2.65,1.7486,,,1.7373,,,,,,,,,,,
B42F0139,51.743497190048934,3.885765031199725,4.25,,,,,,,,,,,,,,,
B42F0049,51.80347349540538,3.9685669997796196,-0.05,,,,,,,,,,,,,,,
B42F0024,51.74334304474022,3.886363888415874,0.7,,,,-0.2495,,,-2.1591,,,-0.2205,,,-0.3473,,
B42F0131,51.737093095371954,3.8757120672072287,-0.6,-0.5916,,,-0.6595,,,-0.3711,,,,,,,,
B43G0076,51.63796865302564,4.349126114726636,0.26,,,,,,,,,,,,,,,
B43G0390,51.594314140316165,4.391156860812468,0.27,-0.5101,0.538,0.5,-0.4562,0.889,0.5,-0.6016,,,-0.4725,0.714,0.429,-0.2878,1.091,0.5
B51D0347,51.473837752729054,5.4519711162336355,17.2,,,,,,,,,,,,,,,
B51D0434,51.41057298138251,5.411491812267497,20.65,,,,,,,,,,,,,,,
B51D0460,51.42369755934297,5.368510072209091,21.56,,,,,,,,,,,,,,,
B51D0464,51.423967219880694,5.368509962613649,21.67,18.8919,,,,,,,,,,,,,,
B51D0480,51.45173272359463,5.336417070070478,20.39,,,,,,,,,,,,,,,
B51D0495,51.37416722022062,5.3561789280254954,27.48,,,,,,,,,,,,,,,
B51D0503,51.420281197632406,5.40934055319867,20.97,17.7884,,,,,,,,,,,,,,
B51D0506,51.405181918346045,5.396829806396213,22.33,19.7447,,,,,,,,,,,,,,
B51D0005,51.37705010787674,5.447266012549024,22.9,20.057,-2.818,-1,20.6239,-2.333,-1.643,,,,,,,,,
B51D0361,51.41839539601871,5.395538818024635,22.74,,,,,,,,,,,,,,,
B51D0362,51.4254962442418,5.375985945792502,21.99,,,,,,,,,,,,,,,
B48C0237,51.38778846645582,3.5479050812118738,1.35,0.1112,,,,,,,,,,,,,,
B48C0238,51.35602183453484,3.4949777184083404,0.91,-0.2024,,,,,,,,,,,,,,
B48C0240,51.35914138247419,3.4960690954441653,0.75,-0.2657,,,-0.3104,,,,,,,,,,,
B48D0353,51.36711622134432,3.6173917997671183,1.9,0.4712,,,,,,,,,,,,,,
B49E0091,51.530769687813944,4.364114203846654,4.62,3.2522,-0.5,-0.214,1.1355,-1,-0.5,,,,,,,,,
B49E0142,51.53241169349875,4.306857881048376,0.87,-0.5642,,,0.2155,,,,,,,,,,,
B49E0223,51.47930220256554,4.311660120215037,14.9,1.0447,,,,,,,,,,,,,,
B49E0286,51.479233454549615,4.311028314531685,12.77,1.0951,,,,,,,,,,,,,,
B51B0029,51.51860848276472,5.437195299071111,15.54,12.7001,,,,,,,,,,,,,,
B51B0391,51.50719035801909,5.418889741660685,16.31,13.8302,-1.562,-0.25,,,,,,,,,,,,
B51B0397,51.49695653921837,5.39195332912144,17.1,,,,,,,,,,,,,,,
B51B0403,51.50910206724636,5.345989841789053,15.1,13.6035,,,,,,,,,,,,,,
B51B0083,51.52217793059101,5.4008606055276305,14,,,,12.2792,,,,,,,,,,,
B46D1022,51.65084011308972,6.011139450970471,15.14,13.6847,,,,,,,,,,,,,,
B46G0004,51.60027855305202,6.076695011477797,18.4,15.0009,-0.857,0.159,15.0107,-1,0.111,,,,,,,,,
B46G0061,51.590435306627626,6.075246600271151,18.05,,,,13.7829,,,13.7787,,,,,,,,
B49D0104,51.421770979199565,4.242766376215502,0.85,,,,,,,,,,,,,,,
B49D0052,51.395144430357746,4.268724990455388,1.75,,,,,,,,,,,,,,,
B41F0180,52.00125067536477,6.798024482757837,38.07,37.3326,-1,0.1,,,,,,,,,,,,
B41G0004,51.91678326645879,6.664729702592863,35.97,35.2122,,,,,,,,,,,,,,
B41G0005,51.91673675403176,6.6648737455209925,36.77,35.3675,,,35.3316,,,,,,,,,,,
B39A0235,51.97723064762467,5.173483143020252,2.19,1.2905,-0.778,-0.2,-0.0418,,,1.3936,,,,,,,,
B39B0293,52.03003775600855,5.45787598975711,9.48,,,,,,,,,,,,,,,
B39B0409,52.03634540874956,5.422471646819639,,,,,,,,,,,,,,,,
B39B0419,52.0031775486909,5.4276881091886615,5.41,,,,,,,,,,,,,,,
B39G0256,51.91068411723968,5.599239721019545,7.5,,,,,,,,,,,,,,,
B39G0265,51.88246912411735,5.594604186238847,6.35,,,,,,,,,,,,,,,
B39G0267,51.846218610267236,5.472679366031927,4.3,,,,,,,,,,,,,,,
B39G0278,51.9188933374688,5.466509345051959,5.06,3.9155,,,,,,,,,,,,,,
B39G0052,51.85804206166971,5.517411271033587,4.57,4.0594,,,,,,,,,,,,,,
B39G0286,51.90993334208663,5.4882054982192745,5.33,4.4875,-0.136,0.278,4.2555,-0.818,-0.562,,,,,,,,,
B39G0360,51.8541333081692,5.465582179846473,3.23,3.3948,-0.214,1.143,,,,,,,,,,,,
B39G0364,51.854562314591746,5.469139082699387,4.02,3.2697,,0.433,,,,,,,,,,,,
B39G0290,51.86230516180935,5.476121563872373,4.91,3.7651,,,,,,,,,,,,,,
B40D0235,51.90363764677494,6.012611503749057,11.1,,,,,,,,,,,,,,,
B40D0240,51.87668547108841,5.9381725931124105,10.35,,,,,,,,,,,,,,,
B40D0249,51.8590304077825,5.92692377880666,11,,,,,,,,,,,,,,,
B40D0251,51.848568556168516,5.914897473185046,10.02,,,,,,,,,,,,,,,
B40D0252,51.84010124004311,5.898691571606564,10.02,8.9277,,,,,,,,,,,,,,
B40D0097,51.86181267823041,5.92782820209489,11.21,8.7471,,,8.7796,,,,,,,,,,,
B40D0107,51.81464724628697,5.902463246053691,54.43,31.9869,,,31.8768,-6.75,-6.667,,,,,,,,,
B40D0365,51.83526714891449,5.971471735356494,,,,,,,,,,,,,,,,
B44F0346,51.8058568239889,5.119546083322617,1.52,0.6489,,,0.6989,,,,,,,,,,,
B44F0348,51.80634664230919,5.0641552120401885,0.44,0.499,,,0.5264,,,,,,,,,,,
B44F0356,51.761373575074835,5.037752019952738,-0.11,-0.6249,,,,,,,,,,,,,,
B45C0518,51.66411921483337,5.3104519735732145,4.82,3.1885,,,,,,,,,,,,,,
B45C0522,51.67246940009816,5.297571574884579,3.11,2.2608,,,,,,,,,,,,,,
B45C0530,51.67247429297206,5.304221548188978,3.02,,,,,,,,,,,,,,,
B42F0082,51.73283630776537,4.00417097926002,0.3,,,,,,,,,,,,,,,
B42F0129,51.725865350604955,3.8975116553520555,-0.6,-2.2577,,,-0.383,,,-1.1282,,,,,,,,
B49E0384,51.54609239327324,4.306748818448147,-1.3,-1.3779,,,-1.3878,,,,,,,,,,,
B51D0132,51.417518052476176,5.350413740116594,24.17,18.9505457025921,,,,,,,,,,,,,,
B48E0231,51.52851008930372,3.7477487171472395,0.6,,,,,,,,,,,,,,,
B48E0233,51.53818830897527,3.7745740436841166,0.6,,,,,,,,,,,,,,,
B50B0373,51.538289717327565,4.861239837922148,10.26,,,,,,,,,,,,,,,
B50B0070,51.54317895934691,4.8651042865414516,11.32,7.5316,-2.938,-0.333,7.4789,,,5.7426,-7.35,-2.029,6.3338,,,3.2921,-12.969,-6.845
B50B0071,51.5435703846985,4.864191600588492,10.16,8.4265,-0.85,0.429,7.4165,,,7.1863,,,6.2486,,,6.2112,,
B51B0252,51.531693269274754,5.419209559298265,13.49,11.4228,-1.286,-0.375,11.3337,-1.577,-0.417,11.5051,,,3.1469,-10.688,-6.617,3.2688,-10.922,-6.561
B51B0295,51.53608013115683,5.35641494541425,11.16,10.3689,-0.475,,10.3581,-0.5,,10.3075,,,10.2108,-1,,7.3502,-6.5,
B51B0406,51.52972001372662,5.393686198144356,12.1,,,,,,,,,,,,,,,
B48A0140,51.54620782604506,3.5763881608167787,0.26,-0.9931,,,-1.0235,,,,,,,,,,,
B48A0146,51.511600223443175,3.4945575465363947,0.79,-0.7274,-1.583,-0.786,-0.3976,-0.5,-0.286,,,,,,,,,
B48A0191,51.57226915739015,3.527015575767465,2.23,1.0071,,,0.3427,,,,,,,,,,,
B48A0194,51.48156481329027,3.5164696764101127,1.81,1.4012,,,1.4153,,,,,,,,,,,
B48B0204,51.49477355381662,3.599176420941662,-0.27,-1.1998,,,,,,,,,,,,,,
B48B0210,51.5734709530411,3.6549423870962183,1.05,,,,,,,,,,,,,,,
B48B0214,51.56482217586287,3.6720053968954507,0.69,,,,,,,,,,,,,,,
B48B0215,51.565476527330844,3.673711691843202,0.88,,,,,,,,,,,,,,,
B48B0128,51.561357165172616,3.6276096610073316,0.75,,,,,,,,,,,,,,,
B40D0381,51.86118084286309,5.928401303880957,11.21,8.6367,,,8.8958,,,9.0096,,,,,,,,
B40D0265,51.864631901605044,5.994647047594326,12.25,9.1519,,,9.1814,,,,,,,,,,,
B41G0019,51.906888224777276,6.749352935473116,48.12,48.1823,0,0.25,48.1216,-0.25,0.231,,,,,,,,,
B39B0138,52.001201358266094,5.424045725644845,5.19,4.5881,0,0,4.6474,,0.286,,,,,,,,,
B39B0250,52.009507701092005,5.443424121708276,9.79,5.2262,-0.167,0,4.7632,-1.221,-0.541,,,,,,,,,
B39B0253,52.01503543375255,5.419541422940446,11.64,5.1022,-0.222,0,5.0821,0.077,-0.056,,,,,,,,,
B39B0260,51.97837716416388,5.3914237945992785,4.52,3.3046,,,3.3008,,,,,,,,,,,
B39B0280,51.986095344730536,5.3345048785934575,4.43,2.1662,,,,,,,,,,,,,,
B39B0312,51.936356574318445,5.3731557732743696,3.09,2.5011,-0.333,0,2.4175,-0.8,-0.1,2.3324,,-0.5,2.299,,-0.5,2.3176,,-0.5
B39B0326,52.01089967094977,5.445858314722246,15.18,,,,,,,,,,,,,,,
B39B0327,52.01018117564896,5.444735844732139,13.06,5.2798,,,5.321,,,5.2408,,,5.1446,0.375,0.083,,,
B39B0330,52.01072008976334,5.445493942504167,14.94,5.4223,0.231,0.222,5.4019,0.1,0.143,5.3661,,,5.3699,,,5.4085,0.312,0.25
B39B0340,51.99504005470448,5.436125743576543,5.67,4.9238,-0.792,-0.1,4.9766,,,4.9593,-0.25,0,,,,,,
B39B0341,52.00679478914567,5.440187459770151,7.82,5.1503,0.556,-0.059,5.1193,,,,,,,,,,,
B39B0359,51.985628683232186,5.336150401328336,3.9,2.4646,-0.45,,2.48,,,2.2003,,,2.1844,-0.333,,2.1924,,
B43H0299,51.58921896876616,4.498446093829694,2.92,1.7834,,,,,,,,,,,,,,
B43H0300,51.58958505311376,4.499304771346728,3.72,1.941,,,,,,,,,,,,,,
B43H0050,51.67759956255913,4.460274682546857,0.1,-0.0783,,,-0.082,,,-0.0527,,,,,,,,
B43H0046,51.66057982321876,4.450794726921845,-0.97,-0.4589,0,0.25,-1.4349,,,-0.188,0,0.109,,,,,,
B43H0067,51.6270432439216,4.5198018708224,0.12,,,,,,,,,,,,,,,
B43H0257,51.6082617366214,4.5666616363501085,-0.94,-1.7158,-0.866,-1.5,-1.0363,-0.562,-0.333,-1.0219,,,,,,,,
B44G0034,51.66252888780656,5.020867248916869,4.11,2.0783,,,,,,,,,,,,,,
B44G0332,51.67415647257097,4.9144550600055625,0.07,,,,,,,,,,,,,,,
B44G0358,51.627611697509614,4.9185511019509915,5.16,,,,,,,,,,,,,,,
B44G0375,51.678079556653934,4.982744726265113,1.18,-0.2689,,,,,,,,,,,,,,
B44G0380,51.60731422680072,4.92280287473345,5.07,,,,,,,,,,,,,,,
B45D0185,51.67312962038615,5.414235750347415,5.62,4.5824,,,,,,,,,,,,,,
B45D0224,51.626560255442506,5.4399142579920445,7.64,6.7085,,0.511,,,,,,,,,,,,
B45D0230,51.66647432834198,5.427385403690349,,5.1957,-1.2,,,,,,,,,,,,,
B45D0236,51.69019643698876,5.328774753478325,5.81,3.039,,,,,,,,,,,,,,
B45D0237,51.68920971457892,5.332969954535728,5.97,3.4554,,,,,,,,,,,,,,
B48E0123,51.55533018235354,3.7659613254939064,-0.2,,,,,,,,,,,,,,,
B49F0158,51.51333367262145,4.4614638895179155,5.78,,,,,,,,,,,,,,,
B49F0502,51.501635474734364,4.561729862595948,12.22,,,,,,,,,,,,,,,
B49F0508,51.56227031201151,4.5559407460520855,9.67,,,,,,,,,,,,,,,
B49F0516,51.50930488772587,4.498279531109381,7.39,,,,,,,,,,,,,,,
B49F0517,51.509412785327164,4.485384624189164,7.86,5.4561,-0.917,-0.577,,,,,,,,,,,,
B50E0416,51.53115877221697,5.017689207683173,15.87,13.3941,-0.25,0.188,,,,,,,,,,,,
B50E0485,51.522177114018874,5.019923505038751,16.57,,,,,,,,,,,,,,,
B50E0515,51.55334512612458,5.012750628672903,13.28,9.9313,,,,,,,,,,,,,,
B50E0523,51.551574596878,5.021343994114325,14.23,10.3104,,,,,,,,,,,,,,
B50E0531,51.554311013218786,5.0056773666866645,12.85,9.5141,,,,,,,,,,,,,,
B50E0535,51.54778775132118,4.885062159712865,10.36,6.5415,,,,,,,,,,,,,,
B50B0340,51.57908268365282,4.8636815244804685,5.77,4.285,-0.136,0.7,4.2986,-0.05,0.55,4.1936,-0.167,0.536,3.6975,-1.231,-0.167,3.8418,,
B50B0428,51.49899583187857,4.80725606846651,9.02,7.3759,,,7.2444,,,7.425,,,,,,,,
B50B0526,51.50918310968881,4.807846429239244,8.29,,,,,,,,,,,,,,,
B50B0527,51.51128800554651,4.808150944925822,8.06,7.8444,,,,,,,,,,,,,,
B50B0540,51.497409195371866,4.8081403585101015,6.95,6.8137,,,,,,,,,,,,,,
B50B0542,51.5365183305663,4.877331337306655,11.45,9.7505,,,,,,,,,,,,,,
B50B0553,51.5539588474814,4.810159286026328,4.05,3.5309,,,3.278,,,,,,,,,,,
B51C0287,51.47600059562214,5.1751766790238305,16.87,14.7802,,,,,,,,,,,,,,
B51C0306,51.467033421509505,5.249621064755818,18.35,,,,,,,,,,,,,,,
B51C0341,51.40459849160932,5.210000092182509,26.54,,,,,,,,,,,,,,,
B51C0352,51.435250761730195,5.286101288716176,22.42,,,,,,,,,,,,,,,
B39H0299,51.923819747223014,5.677367267275506,6.61,,,,,,,,,,,,,,,
B39H0050,51.85440002390798,5.60855421894658,7.47,,,,,,,,,,,,,,,
B39H0399,51.88452436394577,5.683940196218003,7.3,,,,,,,,,,,,,,,
B39H0429,51.81501466962769,5.695374069283906,7.44,,,,,,,,,,,,,,,
B40E0282,51.9872974876955,6.180325529142562,10.78,8.237,,,,,,,,,,,,,,
B40E0288,51.9263913763031,6.1335983791691495,12.21,,,,,,,,,,,,,,,
B40E0304,52.01772395090913,6.173580009852235,9.14,8.1484,,,,,,,,,,,,,,
B40E0317,51.971309168729086,6.047608973053276,9.6,7.9352,,,,,,,,,,,,,,
B40E0324,51.95315221285824,6.137534745863999,11.08,,,,,,,,,,,,,,,
B40E0341,51.92491288648447,6.0815273096582665,11.29,9.4841,,,,,,,,,,,,,,
B40E0343,52.0288728402184,6.18645338992104,9.42,,,,,,,,,,,,,,,
B40E0292,51.978536015275424,6.131846072901299,9.34,8.1653,,,,,,,,,,,,,,
B42B0107,51.689913777879475,3.6968010964550486,21.36,3.2441,,,,,,,,,,,,,,
B42B0022,51.69140335677187,3.7059742323916334,7.78,6.5665,,,2.1329,,,,,,,,,,,
B45D0259,51.6183018262994,5.401640745363175,7.09,5.8793,,,,,,,,,,,,,,
B45D0260,51.672859523107576,5.357999410009652,5.22,3.3487,,,,,,,,,,,,,,
B45D0272,51.6199920208964,5.452902362238697,8.23,7.1962,,,,,,,,,,,,,,
